alert_id,constituency_id,alert_type,alert_category,title,description,severity,urgency,location_type,location_ward,location_village,location_coordinates,affected_area_radius_km,potential_impact,estimated_people_affected,estimated_voters_affected,political_risk_score,source_type,source_name,source_credibility,reported_by,incident_time,detected_at,reported_at,status,priority,assigned_to,assigned_at,escalated_to,escalation_level,actions_taken,resolution_notes,resolved_by,resolved_at,resolution_time_mins,requires_followup,followup_date,followup_notes,photos,videos,documents,media_coverage,related_alerts,related_promises,related_visits,ai_sentiment_score,ai_risk_prediction,ai_recommended_actions,created_at,updated_at
42f04b7e-f10b-4a31-8f22-cf9bf3293774,PC10,milestone,health,Alert in Chevella,Detailed alert description for Chevella,high,within_24h,ward,Vicarabad,,"{""lat"": 17.203073, ""lng"": 78.965017}",9.41,medium,7308,1726,86,ai_detection,Twitter Monitor,medium,volunteer_26,2025-12-02 13:25:00,2025-12-02 19:25:00,2025-12-02 19:25:00,new,p1_high,coordinator_5,,senior_officer_2,2,[],,,,,,,,"[""photo_52ba9bef-a0c2-4a93-b1c6-513a0207edab.jpg"", ""photo_b2fb1e04-bd63-4d19-9cf5-fb24a0ec33a9.jpg"", ""photo_9a9d0e44-fbf7-4bb7-b892-9b3b5d568e55.jpg""]",[],[],True,[],[],"[""cdc4ce51-59ff-4ad9-b346-a25ea43bd756""]",,low_risk,[],2025-12-02 19:25:00,2025-12-03 03:25:00
8754f1cc-17f3-403c-927b-47c2abb16d93,PC10,threat,health,Alert in Vicarabad,Detailed alert description for Chevella,low,within_24h,ward,Kalwakurthy,Village A,,10.98,low,1327,1112,28,news,Twitter Monitor,high,volunteer_7,2025-08-20 19:51:00,2025-08-21 07:51:00,2025-08-21 07:51:00,investigating,p3_low,coordinator_3,2025-08-21 09:30:00,,1,"[{""action"": ""Site visit"", ""taken_by"": ""officer_3"", ""taken_at"": ""2025-08-22T01:51:00"", ""outcome"": ""Partial""}, {""action"": ""Meeting arranged"", ""taken_by"": ""officer_5"", ""taken_at"": ""2025-08-22T02:51:00"", ""outcome"": ""In Progress""}, {""action"": ""Resources allocated"", ""taken_by"": ""officer_3"", ""taken_at"": ""2025-08-21T14:51:00"", ""outcome"": ""Successful""}]",,,,,,,,[],[],[],False,"[""362e4efd-6051-40cb-bc04-a9e07a2aa621"", ""57d924b9-5e74-4ae6-ba0b-7d34789c4364""]","[""533af863-2200-4165-ae6a-61c8dc2f7300"", ""b0c7b2ad-0ad6-4506-ae24-a89eb0d82c05""]","[""a0d8998c-9139-4827-bc95-163adf6c5824"", ""33ac64bb-f262-4723-930c-fe583a4774ec""]",-0.55,,"[""Public communication"", ""Deploy resources""]",2025-08-21 07:51:00,2025-08-21 14:51:00
de7b0f16-cdfa-4f7e-8a44-7799a7f07e85,PC10,anomaly,political,Alert in Tandur,Detailed alert description for Chevella,medium,routine,ward,Vicarabad,,"{""lat"": 17.924195, ""lng"": 78.317243}",,low,4031,4740,39,ai_detection,Twitter Monitor,high,volunteer_25,2025-07-16 03:34:00,2025-07-16 05:34:00,2025-07-16 05:34:00,false_alarm,p2_medium,coordinator_3,2025-07-16 06:31:00,,3,"[{""action"": ""Meeting arranged"", ""taken_by"": ""officer_5"", ""taken_at"": ""2025-07-16T20:34:00"", ""outcome"": ""Partial""}]",Issue resolved through coordination with authorities,coordinator_3,2025-07-20 10:34:00,1408.0,False,,,[],[],"[""doc_8ac7b443-f28a-4c36-8b17-4719b7aec862.pdf"", ""doc_33c404c6-bd8f-4630-b909-261cb4a2fefe.pdf"", ""doc_bc2c6466-bb7e-4f55-8e1e-0874c24e8475.pdf""]",True,"[""a29852ee-3a83-40fa-b280-a5824a9c1378""]","[""e7787f17-0618-4c85-b63b-5652ee6f442c""]",[],-0.55,,"[""Deploy resources"", ""Public communication"", ""Public communication""]",2025-07-16 05:34:00,2025-07-16 09:34:00
52caebd6-534d-4e95-826e-ff1fd86abf59,PC10,milestone,political,Alert in Pargi,Detailed alert description for Chevella,critical,immediate,constituency_wide,Tandur,,,4.74,medium,2068,462,78,public_complaint,Local News,medium,volunteer_17,2025-06-03 12:41:00,2025-06-03 19:41:00,2025-06-03 19:41:00,acknowledged,p0_critical,coordinator_3,2025-06-03 21:04:00,,0,[],,,,,,,,"[""photo_0e15b788-3e2b-45c3-b29c-b6dc8eae503d.jpg"", ""photo_9b675fee-3c9b-4128-a91c-8d13a3668d58.jpg"", ""photo_fde231a9-a03a-454d-bec9-c6137307d308.jpg"", ""photo_d4aa0dd2-f37d-49e6-9451-f3c137b3feac.jpg"", ""photo_51a3ed3b-ccb4-48a5-a2c1-69b729e617bf.jpg""]","[""video_e8dd6506-7212-44d9-9e71-f83510801376.mp4"", ""video_0b29fd18-ca52-45fc-9ba5-39f0b770acd3.mp4""]","[""doc_4c52bfe9-6be0-44ba-8dcf-0127bb6a3e59.pdf"", ""doc_d7f97f29-f29f-4086-9751-573cd2ff82c4.pdf""]",True,"[""40a91b14-bb02-49dc-ad44-866892f70ae2"", ""a95fce65-04d6-4e1e-9a23-eac2d4a0b576""]","[""01d78cac-ee3f-49f9-b9bc-621887f87648""]","[""a4ef70f9-ba55-4356-9e98-7e3e12b12430""]",,low_risk,"[""Deploy resources"", ""Public communication"", ""Deploy resources""]",2025-06-03 19:41:00,2025-06-04 19:41:00
baccbf46-65dd-447f-a164-3e2ad1b7e440,PC10,milestone,health,Alert in Maheshwaram,Detailed alert description for Chevella,critical,immediate,ward,Maheshwaram,Village B,,4.14,low,7518,1593,35,volunteer,Field Agent,high,volunteer_5,2025-08-03 17:18:00,2025-08-03 17:18:00,2025-08-03 17:18:00,resolved,p0_critical,coordinator_2,2025-08-03 18:41:00,senior_officer_1,1,"[{""action"": ""Site visit"", ""taken_by"": ""officer_4"", ""taken_at"": ""2025-08-03T18:18:00"", ""outcome"": ""Successful""}]",Issue resolved through coordination with authorities,coordinator_4,2025-08-05 00:18:00,243.0,True,,,"[""photo_f303c3ce-6393-4cbd-9854-928cdc555575.jpg"", ""photo_1e7dba62-13b0-4779-b68b-2fcd0ecad1d1.jpg"", ""photo_5830ef99-1d47-4afa-8e61-4b366ea3e4a9.jpg"", ""photo_72dd6936-3982-41f2-84fa-bd5629a83e93.jpg"", ""photo_e6a36f7c-583a-43bd-8d0b-b978706d776f.jpg""]",[],[],False,"[""7cfb1d62-1756-4ec3-8a73-f9b3bff7eafe"", ""fcb2c969-d16f-4c47-b1bf-eae90bb0b65d""]","[""52bdde34-b6a4-4186-9b4a-3e694b8afefa"", ""02fe5be3-01b9-471a-9a89-8d6553e24b2e""]",[],-0.6,low_risk,"[""Monitor situation"", ""Public communication"", ""Public communication""]",2025-08-03 17:18:00,2025-08-03 20:18:00
02421815-df30-42f6-8f28-513eeb96d55b,PC10,threat,political,Alert in Pargi,Detailed alert description for Chevella,critical,immediate,ward,Maheshwaram,,"{""lat"": 18.151906, ""lng"": 78.740892}",,high,8142,3657,72,social_media,Twitter Monitor,high,volunteer_22,2025-09-05 04:22:00,2025-09-05 10:22:00,2025-09-05 10:22:00,monitoring,p0_critical,coordinator_5,2025-09-05 11:22:00,senior_officer_2,1,"[{""action"": ""Team deployed"", ""taken_by"": ""officer_5"", ""taken_at"": ""2025-09-06T08:22:00"", ""outcome"": ""In Progress""}, {""action"": ""Resources allocated"", ""taken_by"": ""officer_1"", ""taken_at"": ""2025-09-06T03:22:00"", ""outcome"": ""Successful""}]",,,,,,,,[],"[""video_8c14b9c4-1473-46f7-ac9b-2f4ac702016e.mp4""]","[""doc_356973b6-bd58-4226-87ca-0b4f16ebf392.pdf"", ""doc_8a4206d6-31a9-456c-98b3-e76b709504d7.pdf""]",False,"[""8787957c-961a-411f-bd06-1fd293f10a67""]","[""1fdd66d5-f912-425b-b0d2-7f909cce020e"", ""be18cbf3-e015-4617-9250-820cbc8a072d""]",[],0.32,low_risk,[],2025-09-05 10:22:00,2025-09-06 13:22:00
e3868034-6102-44fd-90c5-ad19204d9163,PC10,milestone,health,Alert in Tandur,Detailed alert description for Chevella,critical,immediate,constituency_wide,Pargi,Village C,"{""lat"": 17.761138, ""lng"": 78.414966}",12.32,high,5759,900,21,field_report,Community Leader,high,volunteer_5,2025-03-25 20:54:00,2025-03-26 00:54:00,2025-03-26 00:54:00,investigating,p0_critical,coordinator_3,2025-03-26 01:47:00,senior_officer_1,0,"[{""action"": ""Site visit"", ""taken_by"": ""officer_1"", ""taken_at"": ""2025-03-26T12:54:00"", ""outcome"": ""Successful""}, {""action"": ""Site visit"", ""taken_by"": ""officer_4"", ""taken_at"": ""2025-03-26T14:54:00"", ""outcome"": ""In Progress""}, {""action"": ""Team deployed"", ""taken_by"": ""officer_5"", ""taken_at"": ""2025-03-26T07:54:00"", ""outcome"": ""Successful""}]",,,,,,,,"[""photo_366c707b-4dc3-4857-8bdf-9a2965305ccc.jpg"", ""photo_15abc414-d662-4f45-939b-258deb73aaf8.jpg"", ""photo_e0769987-896d-48c5-af2c-6be556ef22d2.jpg"", ""photo_dc9ed3bd-3755-4386-9c9f-a2b058b3d121.jpg""]","[""video_fdd84fe7-f413-4f82-a809-f010540bb744.mp4""]","[""doc_c3b89caa-bd65-4b71-8d6e-dcf49e2cee53.pdf""]",True,"[""c99799e6-1e45-4d72-9765-e0e525b92345"", ""817da5cc-ff86-4a31-8e29-4e9559cc0af2""]","[""09b061a5-d1fd-4084-b543-afe459d4ec7e"", ""13b9b07d-b577-4d0a-8f2a-d8c8e53fb1d8""]","[""ff600861-bfa2-4951-bde4-50aad9c96853"", ""e8b699b3-8ec7-483e-b403-0bd79a9f7f68"", ""d440a3ea-596c-47c7-ba4f-a9fa90970716""]",0.32,medium_risk,"[""Public communication"", ""Public communication"", ""Public communication"", ""Immediate site visit""]",2025-03-26 00:54:00,2025-03-26 08:54:00
c96cf718-2cea-4c64-a086-427c46978725,PC10,crisis,health,Alert in Tandur,Detailed alert description for Chevella,low,routine,ward,Maheshwaram,Village B,"{""lat"": 17.239901, ""lng"": 78.592254}",10.91,high,9723,4651,36,public_complaint,,medium,volunteer_13,2025-04-18 15:53:00,2025-04-18 22:53:00,2025-04-18 22:53:00,new,p3_low,coordinator_4,,,1,[],,,,,,,,"[""photo_a7ac4ee1-d1e4-4858-b2a6-421b00e9b2a6.jpg""]","[""video_b4f7749d-2d7c-4565-af8b-de8d3504ef86.mp4"", ""video_03346f65-0508-41ff-82b6-ad40e6de71f3.mp4""]","[""doc_4081de18-cbad-4ee5-84e3-7b2fc8eb1bdc.pdf""]",False,"[""c8c6c097-c67a-4e76-8c6b-fd08a34d53b8"", ""dbbaa07c-69c5-4e37-a7b8-7e4f7fad867d""]",[],"[""d42f7eb7-08a7-4891-8a0a-6da1e4e49005""]",,low_risk,"[""Public communication"", ""Coordinate with authorities""]",2025-04-18 22:53:00,2025-04-20 15:53:00
36a8d7e5-c50f-4e85-9413-4a7fe261168d,PC10,anomaly,social,Alert in Shadnagar,Detailed alert description for Chevella,low,routine,ward,Chevella,,"{""lat"": 18.467597, ""lng"": 79.28042}",8.12,low,7521,3983,46,public_complaint,Field Agent,medium,volunteer_25,2025-08-01 11:40:00,2025-08-01 12:40:00,2025-08-01 12:40:00,new,p3_low,coordinator_4,,,2,[],,,,,,,,"[""photo_118bd050-cee3-44df-b763-2c56d1ae77b6.jpg"", ""photo_0166c503-4a86-438d-ae33-b7ddb0a13075.jpg"", ""photo_7c21b1fd-9977-4c90-b98a-cf00a595c62f.jpg"", ""photo_da5b1d82-0ef2-46ba-9c5b-70edece3017f.jpg""]",[],"[""doc_339de71b-91e7-44ae-8bc2-e8e7ef72fb04.pdf"", ""doc_3d89f94f-aed3-4c8c-afe1-31f2dcf7c1fa.pdf"", ""doc_bef13e7a-2dfc-49b5-8ba0-e6d58d68bb79.pdf""]",True,"[""2f3daebd-162a-4ff3-9193-55a34e091756""]","[""f4d7cbfc-7c59-4d02-be45-f51fadc859fb"", ""6eef3c0c-00d9-40aa-a6bf-66b00849e219""]",[],-0.67,medium_risk,[],2025-08-01 12:40:00,2025-08-02 10:40:00
f3cfbaa0-8308-4a52-b3b8-62187eb27f4b,PC10,milestone,social,Alert in Chevella,Detailed alert description for Chevella,critical,immediate,ward,Maheshwaram,Village C,,3.41,low,2728,2411,68,public_complaint,Local News,high,volunteer_2,2025-06-08 06:15:00,2025-06-08 07:15:00,2025-06-08 07:15:00,resolved,p0_critical,coordinator_1,2025-06-08 08:15:00,,0,"[{""action"": ""Resources allocated"", ""taken_by"": ""officer_5"", ""taken_at"": ""2025-06-08T20:15:00"", ""outcome"": ""In Progress""}]",Issue resolved through resource deployment,coordinator_5,2025-06-08 17:15:00,653.0,False,,,"[""photo_678c5e48-e224-4e51-b7c5-55f62ba7365f.jpg""]",[],"[""doc_c8ad5496-40da-4066-b0e1-5729bb08ff0f.pdf"", ""doc_b95b1dbf-aceb-44e6-ad4d-52085e58c302.pdf""]",True,[],"[""370a97b5-e72e-4797-a385-7d32a3c046ed""]","[""d967e2ba-8b80-46ab-9883-6a6229965c31"", ""411e3a00-62ff-4f54-86d5-2ed67afb4e0c"", ""ba9a17af-d1ee-4bfc-9242-64c346ae2613""]",0.29,high_risk,"[""Coordinate with authorities"", ""Coordinate with authorities""]",2025-06-08 07:15:00,2025-06-10 00:15:00
f2586915-7d44-4066-b8e2-141dd8499f10,PC10,anomaly,social,Alert in Pargi,Detailed alert description for Chevella,low,routine,constituency_wide,Vicarabad,,,5.84,medium,7905,4325,82,news,Community Leader,high,volunteer_3,2025-08-23 13:30:00,2025-08-23 16:30:00,2025-08-23 16:30:00,new,p3_low,coordinator_2,,,2,[],,,,,,,,[],"[""video_18e01381-a805-464d-b615-167bf9e1665e.mp4"", ""video_7ff3708c-d44d-4817-b31f-f8154f5bed5b.mp4""]","[""doc_712e0b8b-dccf-4606-b34a-664d51557270.pdf"", ""doc_729ac68e-64a5-41fa-9eb4-5bc2b9a0b035.pdf""]",True,[],"[""c32faa16-e825-43f8-8a8d-d96eab2453d3"", ""aaa83946-d53f-4a2e-b667-049431c55367""]","[""3a0d3287-a57d-4588-add2-97f1632a6e5e""]",,,[],2025-08-23 16:30:00,2025-08-24 17:30:00
3e2f576b-7603-4ecd-bbda-28cea925105d,PC10,opportunity,health,Alert in Shadnagar,Detailed alert description for Chevella,high,routine,ward,Vicarabad,Village A,"{""lat"": 18.357611, ""lng"": 79.043245}",,high,2948,4285,63,public_complaint,Field Agent,high,volunteer_7,2025-10-28 06:00:00,2025-10-28 11:00:00,2025-10-28 11:00:00,new,p1_high,coordinator_4,,senior_officer_2,2,[],,,,,,,,[],[],[],True,"[""832ab7f3-ff0c-42a3-a3a7-58687bb765ac""]",[],"[""c30835f5-f04f-4e0d-8610-d8f0ce4e5d31"", ""da588d24-9ec3-44f9-99f5-cc705f495d0f"", ""7eab3e96-dac5-435b-96a4-7b28baa59b86""]",-0.65,medium_risk,"[""Coordinate with authorities"", ""Monitor situation"", ""Immediate site visit""]",2025-10-28 11:00:00,2025-10-29 04:00:00
6c8b7225-8ae1-48ab-af91-ac2cdd07e413,PC10,anomaly,social,Alert in Pargi,Detailed alert description for Chevella,critical,immediate,constituency_wide,Maheshwaram,Village B,"{""lat"": 17.842613, ""lng"": 78.070326}",12.88,low,1814,1236,39,news,Community Leader,medium,volunteer_13,2025-02-09 04:45:00,2025-02-09 15:45:00,2025-02-09 15:45:00,action_taken,p0_critical,coordinator_3,2025-02-09 17:08:00,,2,"[{""action"": ""Meeting arranged"", ""taken_by"": ""officer_4"", ""taken_at"": ""2025-02-10T11:45:00"", ""outcome"": ""Partial""}, {""action"": ""Meeting arranged"", ""taken_by"": ""officer_4"", ""taken_at"": ""2025-02-10T09:45:00"", ""outcome"": ""Partial""}, {""action"": ""Meeting arranged"", ""taken_by"": ""officer_2"", ""taken_at"": ""2025-02-10T04:45:00"", ""outcome"": ""In Progress""}]",,,,,,,,[],"[""video_81404365-2230-4a37-b0fc-270479d2d8fb.mp4""]","[""doc_a62bf78f-892f-47d5-9274-c33e4409832f.pdf"", ""doc_0dd1c381-b3e7-405e-99c2-708a3cdf5574.pdf""]",True,[],"[""49aad4cc-ff97-40ff-bbe6-7aa2e9f193fe"", ""25add446-7660-4456-89ff-f58c54bc6865""]",[],,medium_risk,"[""Immediate site visit"", ""Immediate site visit"", ""Immediate site visit"", ""Public communication""]",2025-02-09 15:45:00,2025-02-10 12:45:00
34a7766c-f082-4b8d-8139-6f56d40e5884,PC10,opportunity,law_order,Alert in Shadnagar,Detailed alert description for Chevella,critical,immediate,ward,Maheshwaram,Village A,"{""lat"": 17.020019, ""lng"": 79.493159}",12.56,low,1462,2770,34,public_complaint,Field Agent,high,volunteer_16,2025-12-10 19:13:00,2025-12-11 07:13:00,2025-12-11 07:13:00,investigating,p0_critical,coordinator_2,2025-12-11 08:43:00,senior_officer_2,2,"[{""action"": ""Resources allocated"", ""taken_by"": ""officer_3"", ""taken_at"": ""2025-12-11T18:13:00"", ""outcome"": ""Successful""}, {""action"": ""Resources allocated"", ""taken_by"": ""officer_2"", ""taken_at"": ""2025-12-11T12:13:00"", ""outcome"": ""Partial""}, {""action"": ""Team deployed"", ""taken_by"": ""officer_2"", ""taken_at"": ""2025-12-11T22:13:00"", ""outcome"": ""In Progress""}]",,,,,,,,"[""photo_46c4aaf2-4592-4e9d-a9eb-7ab6a0ed11ea.jpg""]",[],"[""doc_0bbd6283-dc47-4bb1-b628-c7a098bda7d2.pdf"", ""doc_eed014dd-32cc-459c-a71f-94e7da4a799a.pdf"", ""doc_bb3d11fe-0e5d-4eda-914d-51175f031656.pdf""]",True,[],"[""39f80ce6-a9d7-42f1-b57e-0adc4900a52f"", ""8651121f-e353-46cc-88cd-dac1c6c22233""]","[""c6ea6005-3516-4a12-a1b7-681643cd1b19""]",0.5,low_risk,"[""Public communication"", ""Coordinate with authorities"", ""Immediate site visit""]",2025-12-11 07:13:00,2025-12-12 22:13:00
7f3199fa-487f-42c9-a6b4-f9d8bebc9fd3,PC10,milestone,health,Alert in Kalwakurthy,Detailed alert description for Chevella,high,routine,ward,Tandur,Village B,"{""lat"": 17.510935, ""lng"": 79.446646}",,medium,4671,1573,91,social_media,Twitter Monitor,high,volunteer_8,2025-07-09 04:19:00,2025-07-09 15:19:00,2025-07-09 15:19:00,false_alarm,p1_high,coordinator_4,2025-07-09 16:17:00,senior_officer_2,2,"[{""action"": ""Meeting arranged"", ""taken_by"": ""officer_4"", ""taken_at"": ""2025-07-09T18:19:00"", ""outcome"": ""In Progress""}]",Issue resolved through resource deployment,coordinator_3,2025-07-13 11:19:00,2385.0,False,2025-07-24,,"[""photo_d9837b74-91c6-492a-a50c-dc161f6e8b69.jpg""]","[""video_c00679f1-3469-4c1c-a799-162cdbaacaa9.mp4""]","[""doc_61168265-3bc6-4b1b-a621-87cc7b32598d.pdf""]",False,"[""144ec0c4-89c4-4704-a849-f6e2ac1d03cc"", ""37aeefdd-5f5c-4786-9ec6-25daa57fe99b""]","[""7216c59c-c6e9-4b65-b247-bc2c763fdd90""]",[],-0.57,high_risk,"[""Immediate site visit"", ""Public communication"", ""Deploy resources""]",2025-07-09 15:19:00,2025-07-09 21:19:00
fb8d6d19-cbf7-477d-b229-5bcda0e90bca,PC10,opportunity,social,Alert in Vicarabad,Detailed alert description for Chevella,medium,routine,constituency_wide,Vicarabad,,"{""lat"": 17.419789, ""lng"": 79.41201}",10.1,low,7012,1781,22,social_media,Twitter Monitor,medium,volunteer_26,2025-11-02 06:21:00,2025-11-02 11:21:00,2025-11-02 11:21:00,monitoring,p2_medium,coordinator_5,2025-11-02 11:34:00,,0,"[{""action"": ""Resources allocated"", ""taken_by"": ""officer_3"", ""taken_at"": ""2025-11-03T09:21:00"", ""outcome"": ""Partial""}]",,,,,,,,[],[],"[""doc_e680ce1e-8443-4c2a-be9a-bbe8aae3b7b5.pdf"", ""doc_7fb0ec91-f81a-44c8-b4ca-6cd196852f03.pdf"", ""doc_cbb2ad8b-ba2b-4cc6-8453-3986c22d66c0.pdf""]",False,"[""2d4b7157-600c-4148-89d8-971e53cc2693""]","[""4d3bc33b-0015-4137-b22a-eaa358da36a5""]","[""fe97354b-a882-4005-b6e8-dda8c111b288""]",0.27,high_risk,"[""Immediate site visit"", ""Deploy resources"", ""Public communication""]",2025-11-02 11:21:00,2025-11-03 17:21:00
8e2e4df4-d52d-4ba3-90c1-d2509babaefe,PC10,crisis,health,Alert in Pargi,Detailed alert description for Chevella,high,routine,constituency_wide,Tandur,Village B,"{""lat"": 17.809767, ""lng"": 78.096828}",9.55,low,8128,342,42,public_complaint,Twitter Monitor,medium,volunteer_27,2025-09-02 11:52:00,2025-09-02 12:52:00,2025-09-02 12:52:00,acknowledged,p1_high,coordinator_5,2025-09-02 13:42:00,senior_officer_3,1,[],,,,,,,,"[""photo_25ca20b3-04df-4e0b-b8d5-b1c4e2c8444d.jpg"", ""photo_c62d861b-f3cd-4375-a811-9b4acc897923.jpg""]","[""video_1ef3fb3b-35f0-44d2-a7bf-71fa58154816.mp4"", ""video_812d9d75-180d-4a77-a3a8-2c1d164c3924.mp4""]","[""doc_6d61831e-b0fd-4a8d-8a10-99dd31ec96ae.pdf""]",True,"[""03c698a6-09d6-4e87-bd5c-0ad32b09f66b"", ""a1584282-8afc-4b53-950c-5e42c1d1f481""]",[],"[""6952d2c3-907a-4510-9783-fc395016e7d7""]",-0.72,medium_risk,"[""Monitor situation"", ""Monitor situation"", ""Immediate site visit"", ""Deploy resources""]",2025-09-02 12:52:00,2025-09-04 01:52:00
33873355-eba9-418a-92d4-913619487f10,PC10,milestone,social,Alert in Kalwakurthy,Detailed alert description for Chevella,high,routine,ward,Maheshwaram,Village C,,,low,9427,1793,85,volunteer,Community Leader,high,volunteer_30,2025-03-02 09:17:00,2025-03-02 12:17:00,2025-03-02 12:17:00,action_taken,p1_high,coordinator_1,2025-03-02 12:42:00,,1,"[{""action"": ""Meeting arranged"", ""taken_by"": ""officer_1"", ""taken_at"": ""2025-03-03T07:17:00"", ""outcome"": ""Successful""}, {""action"": ""Resources allocated"", ""taken_by"": ""officer_2"", ""taken_at"": ""2025-03-03T07:17:00"", ""outcome"": ""In Progress""}, {""action"": ""Resources allocated"", ""taken_by"": ""officer_3"", ""taken_at"": ""2025-03-03T00:17:00"", ""outcome"": ""Partial""}]",,,,,,,,[],[],"[""doc_7144dadb-0382-4b28-aaeb-9654187d5303.pdf"", ""doc_aa9d0130-eacb-4908-add9-a78400ca8cea.pdf"", ""doc_952a60f0-2672-4350-ab95-2aad55acf8db.pdf""]",True,"[""1928dc60-dcbf-4c14-bd6a-de802b03a5de"", ""0c48f513-43ad-4169-b8e1-5ea636615c26""]","[""14c6d06a-045e-4243-9d5b-bcf06649ddd9""]","[""2545749c-5cc1-4140-8b3e-4e78ff98b087""]",0.58,low_risk,[],2025-03-02 12:17:00,2025-03-03 09:17:00
15909832-f92e-491d-a243-82c66f2504c3,PC10,crisis,social,Alert in Chevella,Detailed alert description for Chevella,high,routine,constituency_wide,Shadnagar,Village B,"{""lat"": 17.063876, ""lng"": 78.063535}",8.58,medium,2536,2346,72,public_complaint,Local News,high,volunteer_12,2025-02-20 22:32:00,2025-02-20 22:32:00,2025-02-20 22:32:00,investigating,p1_high,coordinator_4,2025-02-20 23:44:00,senior_officer_3,0,"[{""action"": ""Resources allocated"", ""taken_by"": ""officer_5"", ""taken_at"": ""2025-02-21T11:32:00"", ""outcome"": ""Successful""}, {""action"": ""Team deployed"", ""taken_by"": ""officer_5"", ""taken_at"": ""2025-02-21T17:32:00"", ""outcome"": ""In Progress""}, {""action"": ""Site visit"", ""taken_by"": ""officer_1"", ""taken_at"": ""2025-02-21T15:32:00"", ""outcome"": ""In Progress""}]",,,,,,,,"[""photo_bdc57b7e-a3e1-4485-9c7b-a81c253db9f1.jpg""]","[""video_fdd530a0-adb1-45b8-a8ad-3aa5a2f22f3d.mp4"", ""video_27891869-04b0-45cc-bca4-b4527e15b78b.mp4""]","[""doc_de47f8fc-b4dc-4e98-a6e7-317f0e754d7b.pdf"", ""doc_348c2deb-d77b-4c49-9bce-90e8ec82e739.pdf"", ""doc_fa0c9b05-33a5-484a-b30c-b21fa191f14e.pdf""]",False,"[""13806609-680f-46d1-8f21-c303d0843390"", ""6d6c16f5-3f5a-4c9c-ba74-c66fb79031ed""]","[""2f734c5f-e0e2-431f-a02b-24ec1dad356f"", ""bcfc393e-d179-45d7-9b56-1e641068bc0d""]","[""826a2aee-5acb-4891-9f28-473d8928a14e""]",-0.02,low_risk,[],2025-02-20 22:32:00,2025-02-21 04:32:00
29c6ca2a-229a-4815-a563-31236f9b44d5,PC10,milestone,infrastructure,Alert in Chevella,Detailed alert description for Chevella,medium,within_week,ward,Shadnagar,Village A,"{""lat"": 17.212488, ""lng"": 78.527021}",10.39,medium,7411,4047,51,volunteer,Twitter Monitor,medium,volunteer_8,2025-08-19 14:01:00,2025-08-20 01:01:00,2025-08-20 01:01:00,monitoring,p2_medium,coordinator_2,2025-08-20 01:28:00,,2,"[{""action"": ""Team deployed"", ""taken_by"": ""officer_3"", ""taken_at"": ""2025-08-20T20:01:00"", ""outcome"": ""Partial""}, {""action"": ""Resources allocated"", ""taken_by"": ""officer_3"", ""taken_at"": ""2025-08-20T20:01:00"", ""outcome"": ""Successful""}, {""action"": ""Site visit"", ""taken_by"": ""officer_1"", ""taken_at"": ""2025-08-20T14:01:00"", ""outcome"": ""In Progress""}]",,,,,,,,[],"[""video_a3b98749-d0e4-4714-896a-9aa9db6d7488.mp4""]","[""doc_8230bdd0-a9c9-47a4-991d-c3e3fa41cfcb.pdf"", ""doc_cafa6cbe-4d3f-4514-b4c7-08aee04b2ada.pdf""]",False,[],[],"[""889ff152-141a-4381-9293-3d6dff0ccb2b""]",0.65,low_risk,"[""Monitor situation"", ""Deploy resources""]",2025-08-20 01:01:00,2025-08-21 01:01:00
942442be-0e5f-4516-a18a-1acccd6e8781,PC10,anomaly,political,Alert in Shadnagar,Detailed alert description for Chevella,low,within_24h,constituency_wide,Vicarabad,Village A,"{""lat"": 18.105573, ""lng"": 78.74522}",9.42,high,1724,3124,37,news,Local News,high,volunteer_17,2025-07-31 04:03:00,2025-07-31 12:03:00,2025-07-31 12:03:00,monitoring,p3_low,coordinator_2,2025-07-31 13:47:00,,0,"[{""action"": ""Site visit"", ""taken_by"": ""officer_5"", ""taken_at"": ""2025-07-31T18:03:00"", ""outcome"": ""In Progress""}, {""action"": ""Site visit"", ""taken_by"": ""officer_3"", ""taken_at"": ""2025-07-31T21:03:00"", ""outcome"": ""Successful""}, {""action"": ""Team deployed"", ""taken_by"": ""officer_1"", ""taken_at"": ""2025-08-01T01:03:00"", ""outcome"": ""In Progress""}]",,,,,,,,"[""photo_2f1a98f9-4eff-4102-ad63-bbe3e14df5e8.jpg""]","[""video_65e2806d-433d-4f11-aa7d-70808b1537f3.mp4""]","[""doc_cf3e6d15-b76f-494e-a435-01413682f898.pdf"", ""doc_d5bbce82-e3c3-43d1-b595-5ee48497d8e4.pdf""]",False,"[""3771d9a6-f559-468c-90fb-0bb865df0bcb"", ""baa389e9-5d26-4ae8-9f81-3a52b9d21b78""]","[""65ee38d0-885f-4cc3-81e6-16ae557b74b5"", ""db60bd01-155a-4c5a-a03f-25430689105d""]","[""128321d7-3dde-4367-9b14-7e5aed9e88b1""]",0.21,high_risk,"[""Public communication"", ""Coordinate with authorities"", ""Deploy resources""]",2025-07-31 12:03:00,2025-08-01 10:03:00
