plan_id,constituency_id,plan_name,plan_date,plan_type,status,priority,locations,route_optimization,objectives,target_demographics,key_messages,resource_requirements,risk_assessment,ai_suggestions,created_by,approved_by,created_at,updated_at,actual_completion_notes
4e2d49ca-6557-43e2-954f-d9283d651200,PC10,Visit Plan - February 2025,2025-02-19,festival,scheduled,medium,"[{""ward"": ""Kalwakurthy"", ""village"": ""Village_1"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-02-19T13:00:00"", ""end_time"": ""2025-02-19T15:00:00"", ""expected_attendance"": 613, ""key_people"": [""Person_11"", ""Person_14"", ""Person_10"", ""Person_7""]}, {""ward"": ""Maheshwaram"", ""village"": ""Village_4"", ""visit_type"": ""inspection"", ""start_time"": ""2025-02-19T11:00:00"", ""end_time"": ""2025-02-19T12:00:00"", ""expected_attendance"": 1112, ""key_people"": [""Person_13"", ""Person_19"", ""Person_19"", ""Person_6"", ""Person_1""]}, {""ward"": ""Maheshwaram"", ""village"": ""Village_5"", ""visit_type"": ""community_event"", ""start_time"": ""2025-02-19T09:00:00"", ""end_time"": ""2025-02-19T12:00:00"", ""expected_attendance"": 1774, ""key_people"": [""Person_14"", ""Person_19""]}]","{""total_distance_km"": 73.76, ""estimated_travel_time_mins"": 218, ""optimized_sequence"": [""Kalwakurthy"", ""Maheshwaram"", ""Maheshwaram""], ""fuel_cost_estimate"": 5547.7}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 2, ""security_personnel"": 5, ""volunteers"": 22, ""budget"": 132590.63}","{""weather_risk"": ""high"", ""security_risk"": ""medium"", ""crowd_management_risk"": ""medium"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_5,admin_2,2025-01-27 10:00:00,2025-02-17 15:00:00,
03c45df8-d808-4588-8ed1-48823fcbb2a4,PC10,Visit Plan - August 2025,2025-08-24,routine,completed,critical,"[{""ward"": ""Pargi"", ""village"": ""Village_5"", ""visit_type"": ""community_event"", ""start_time"": ""2025-08-24T10:00:00"", ""end_time"": ""2025-08-24T13:00:00"", ""expected_attendance"": 1494, ""key_people"": [""Person_8"", ""Person_19""]}, {""ward"": ""Kalwakurthy"", ""village"": ""Village_2"", ""visit_type"": ""community_event"", ""start_time"": ""2025-08-24T11:00:00"", ""end_time"": ""2025-08-24T12:00:00"", ""expected_attendance"": 1725, ""key_people"": [""Person_19"", ""Person_16""]}]","{""total_distance_km"": 55.64, ""estimated_travel_time_mins"": 188, ""optimized_sequence"": [""Pargi"", ""Kalwakurthy""], ""fuel_cost_estimate"": 3124.03}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth"", ""women""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 5, ""security_personnel"": 15, ""volunteers"": 49, ""budget"": 154967.83}","{""weather_risk"": ""medium"", ""security_risk"": ""medium"", ""crowd_management_risk"": ""high"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_3,admin_3,2025-08-02 10:00:00,2025-08-21 15:00:00,Successfully completed with 99% attendance
8adbdb60-c2b7-498a-80c8-3b684af10142,PC10,Visit Plan - May 2025,2025-05-04,crisis_response,completed,critical,"[{""ward"": ""Maheshwaram"", ""village"": ""Village_4"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-05-04T15:00:00"", ""end_time"": ""2025-05-04T17:00:00"", ""expected_attendance"": 1466, ""key_people"": [""Person_12"", ""Person_15"", ""Person_13""]}, {""ward"": ""Tandur"", ""village"": ""Village_3"", ""visit_type"": ""inspection"", ""start_time"": ""2025-05-04T10:00:00"", ""end_time"": ""2025-05-04T11:00:00"", ""expected_attendance"": 630, ""key_people"": [""Person_16"", ""Person_14"", ""Person_10"", ""Person_15"", ""Person_18""]}, {""ward"": ""Kalwakurthy"", ""village"": ""Village_7"", ""visit_type"": ""inspection"", ""start_time"": ""2025-05-04T15:00:00"", ""end_time"": ""2025-05-04T18:00:00"", ""expected_attendance"": 1149, ""key_people"": [""Person_4"", ""Person_2""]}]","{""total_distance_km"": 124.45, ""estimated_travel_time_mins"": 411, ""optimized_sequence"": [""Maheshwaram"", ""Tandur"", ""Kalwakurthy""], ""fuel_cost_estimate"": 6391.78}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth"", ""women""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 2, ""security_personnel"": 13, ""volunteers"": 45, ""budget"": 121895.44}","{""weather_risk"": ""high"", ""security_risk"": ""medium"", ""crowd_management_risk"": ""low"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_3,admin_2,2025-04-18 10:00:00,2025-05-03 15:00:00,Successfully completed with 93% attendance
fb3a7385-3b06-42c2-90d0-8b8f343aba8a,PC10,Visit Plan - January 2025,2025-01-08,routine,scheduled,critical,"[{""ward"": ""Tandur"", ""village"": ""Village_9"", ""visit_type"": ""community_event"", ""start_time"": ""2025-01-08T09:00:00"", ""end_time"": ""2025-01-08T10:00:00"", ""expected_attendance"": 1138, ""key_people"": [""Person_15"", ""Person_7"", ""Person_18"", ""Person_1""]}, {""ward"": ""Kalwakurthy"", ""village"": ""Village_10"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-01-08T12:00:00"", ""end_time"": ""2025-01-08T15:00:00"", ""expected_attendance"": 1041, ""key_people"": [""Person_10"", ""Person_15"", ""Person_13""]}, {""ward"": ""Tandur"", ""village"": ""Village_10"", ""visit_type"": ""community_event"", ""start_time"": ""2025-01-08T16:00:00"", ""end_time"": ""2025-01-08T18:00:00"", ""expected_attendance"": 338, ""key_people"": [""Person_6"", ""Person_1"", ""Person_18"", ""Person_1"", ""Person_7""]}, {""ward"": ""Tandur"", ""village"": ""Village_1"", ""visit_type"": ""community_event"", ""start_time"": ""2025-01-08T15:00:00"", ""end_time"": ""2025-01-08T18:00:00"", ""expected_attendance"": 860, ""key_people"": [""Person_20"", ""Person_11"", ""Person_14""]}]","{""total_distance_km"": 118.14, ""estimated_travel_time_mins"": 424, ""optimized_sequence"": [""Tandur"", ""Kalwakurthy"", ""Tandur"", ""Tandur""], ""fuel_cost_estimate"": 5395.4}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 2, ""security_personnel"": 13, ""volunteers"": 45, ""budget"": 77347.8}","{""weather_risk"": ""high"", ""security_risk"": ""low"", ""crowd_management_risk"": ""high"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_4,admin_3,2024-12-12 10:00:00,2025-01-03 15:00:00,
cf36578d-3ed9-414d-8ddd-2e4f1247ba69,PC11,Visit Plan - April 2025,2025-04-12,campaign,draft,medium,"[{""ward"": ""Kollapur"", ""village"": ""Village_5"", ""visit_type"": ""inspection"", ""start_time"": ""2025-04-12T11:00:00"", ""end_time"": ""2025-04-12T13:00:00"", ""expected_attendance"": 316, ""key_people"": [""Person_14"", ""Person_8"", ""Person_20"", ""Person_17"", ""Person_20""]}, {""ward"": ""Kalwakurthy"", ""village"": ""Village_7"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-04-12T13:00:00"", ""end_time"": ""2025-04-12T15:00:00"", ""expected_attendance"": 519, ""key_people"": [""Person_9"", ""Person_7"", ""Person_10"", ""Person_2"", ""Person_13""]}]","{""total_distance_km"": 84.81, ""estimated_travel_time_mins"": 196, ""optimized_sequence"": [""Kollapur"", ""Kalwakurthy""], ""fuel_cost_estimate"": 2999.98}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth"", ""women"", ""farmers""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 3, ""security_personnel"": 9, ""volunteers"": 46, ""budget"": 51640.3}","{""weather_risk"": ""low"", ""security_risk"": ""low"", ""crowd_management_risk"": ""high"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_2,,2025-03-14 10:00:00,2025-04-11 15:00:00,
ba345161-cbe9-47b7-b400-aa43c6ffc221,PC11,Visit Plan - November 2025,2025-11-24,crisis_response,draft,medium,"[{""ward"": ""Wanaparthy"", ""village"": ""Village_4"", ""visit_type"": ""community_event"", ""start_time"": ""2025-11-24T09:00:00"", ""end_time"": ""2025-11-24T11:00:00"", ""expected_attendance"": 1840, ""key_people"": [""Person_7"", ""Person_19"", ""Person_20"", ""Person_9""]}, {""ward"": ""Nagarkurnool"", ""village"": ""Village_8"", ""visit_type"": ""inspection"", ""start_time"": ""2025-11-24T14:00:00"", ""end_time"": ""2025-11-24T15:00:00"", ""expected_attendance"": 1008, ""key_people"": [""Person_3"", ""Person_6"", ""Person_14"", ""Person_3"", ""Person_10""]}, {""ward"": ""Kalwakurthy"", ""village"": ""Village_9"", ""visit_type"": ""inspection"", ""start_time"": ""2025-11-24T11:00:00"", ""end_time"": ""2025-11-24T13:00:00"", ""expected_attendance"": 1356, ""key_people"": [""Person_2"", ""Person_12"", ""Person_1"", ""Person_17""]}]","{""total_distance_km"": 153.31, ""estimated_travel_time_mins"": 382, ""optimized_sequence"": [""Wanaparthy"", ""Nagarkurnool"", ""Kalwakurthy""], ""fuel_cost_estimate"": 3348.33}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 2, ""security_personnel"": 5, ""volunteers"": 25, ""budget"": 98462.61}","{""weather_risk"": ""medium"", ""security_risk"": ""low"", ""crowd_management_risk"": ""high"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_1,,2025-11-16 10:00:00,2025-11-20 15:00:00,
98e67937-9b04-4052-b428-ee0dc089696a,PC11,Visit Plan - July 2025,2025-07-15,campaign,in_progress,medium,"[{""ward"": ""Mahbubnagar"", ""village"": ""Village_10"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-07-15T11:00:00"", ""end_time"": ""2025-07-15T12:00:00"", ""expected_attendance"": 453, ""key_people"": [""Person_18"", ""Person_10"", ""Person_1"", ""Person_1""]}, {""ward"": ""Achampet"", ""village"": ""Village_10"", ""visit_type"": ""community_event"", ""start_time"": ""2025-07-15T12:00:00"", ""end_time"": ""2025-07-15T13:00:00"", ""expected_attendance"": 407, ""key_people"": [""Person_11"", ""Person_2"", ""Person_9""]}, {""ward"": ""Jadcherla"", ""village"": ""Village_1"", ""visit_type"": ""community_event"", ""start_time"": ""2025-07-15T09:00:00"", ""end_time"": ""2025-07-15T10:00:00"", ""expected_attendance"": 1262, ""key_people"": [""Person_10"", ""Person_9""]}]","{""total_distance_km"": 180.29, ""estimated_travel_time_mins"": 420, ""optimized_sequence"": [""Mahbubnagar"", ""Achampet"", ""Jadcherla""], ""fuel_cost_estimate"": 4943.21}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 4, ""security_personnel"": 12, ""volunteers"": 39, ""budget"": 190875.63}","{""weather_risk"": ""medium"", ""security_risk"": ""low"", ""crowd_management_risk"": ""low"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_4,admin_1,2025-07-04 10:00:00,2025-07-09 15:00:00,
170ab5e8-0af8-4859-ad32-dcc50c4a8ee9,PC11,Visit Plan - March 2025,2025-03-24,campaign,in_progress,medium,"[{""ward"": ""Mahbubnagar"", ""village"": ""Village_8"", ""visit_type"": ""community_event"", ""start_time"": ""2025-03-24T12:00:00"", ""end_time"": ""2025-03-24T14:00:00"", ""expected_attendance"": 403, ""key_people"": [""Person_2"", ""Person_19"", ""Person_15""]}, {""ward"": ""Kollapur"", ""village"": ""Village_8"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-03-24T14:00:00"", ""end_time"": ""2025-03-24T15:00:00"", ""expected_attendance"": 447, ""key_people"": [""Person_2"", ""Person_2"", ""Person_3""]}, {""ward"": ""Kalwakurthy"", ""village"": ""Village_3"", ""visit_type"": ""inspection"", ""start_time"": ""2025-03-24T10:00:00"", ""end_time"": ""2025-03-24T11:00:00"", ""expected_attendance"": 459, ""key_people"": [""Person_12"", ""Person_4"", ""Person_11""]}]","{""total_distance_km"": 186.79, ""estimated_travel_time_mins"": 330, ""optimized_sequence"": [""Mahbubnagar"", ""Kollapur"", ""Kalwakurthy""], ""fuel_cost_estimate"": 7088.33}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 4, ""security_personnel"": 11, ""volunteers"": 33, ""budget"": 124541.48}","{""weather_risk"": ""high"", ""security_risk"": ""medium"", ""crowd_management_risk"": ""high"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_2,admin_1,2025-03-16 10:00:00,2025-03-22 15:00:00,
eb7e8fef-3e44-48bd-9d89-a978c52cf7f2,PC11,Visit Plan - July 2025,2025-07-27,campaign,completed,critical,"[{""ward"": ""Mahbubnagar"", ""village"": ""Village_3"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-07-27T14:00:00"", ""end_time"": ""2025-07-27T17:00:00"", ""expected_attendance"": 899, ""key_people"": [""Person_5"", ""Person_5"", ""Person_20""]}, {""ward"": ""Achampet"", ""village"": ""Village_7"", ""visit_type"": ""community_event"", ""start_time"": ""2025-07-27T10:00:00"", ""end_time"": ""2025-07-27T12:00:00"", ""expected_attendance"": 1547, ""key_people"": [""Person_3"", ""Person_2"", ""Person_12""]}, {""ward"": ""Kollapur"", ""village"": ""Village_4"", ""visit_type"": ""community_event"", ""start_time"": ""2025-07-27T10:00:00"", ""end_time"": ""2025-07-27T12:00:00"", ""expected_attendance"": 566, ""key_people"": [""Person_16"", ""Person_6"", ""Person_13"", ""Person_18"", ""Person_1""]}]","{""total_distance_km"": 103.71, ""estimated_travel_time_mins"": 347, ""optimized_sequence"": [""Mahbubnagar"", ""Achampet"", ""Kollapur""], ""fuel_cost_estimate"": 6532.35}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth"", ""women"", ""farmers""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 4, ""security_personnel"": 12, ""volunteers"": 45, ""budget"": 126542.48}","{""weather_risk"": ""medium"", ""security_risk"": ""low"", ""crowd_management_risk"": ""high"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_3,admin_1,2025-07-13 10:00:00,2025-07-20 15:00:00,Successfully completed with 96% attendance
53b9f9da-a3ab-45c8-bd2a-464b0c4032cb,PC11,Visit Plan - May 2025,2025-05-13,campaign,completed,high,"[{""ward"": ""Jadcherla"", ""village"": ""Village_8"", ""visit_type"": ""inspection"", ""start_time"": ""2025-05-13T13:00:00"", ""end_time"": ""2025-05-13T14:00:00"", ""expected_attendance"": 1655, ""key_people"": [""Person_8"", ""Person_9"", ""Person_2"", ""Person_4"", ""Person_4""]}, {""ward"": ""Achampet"", ""village"": ""Village_10"", ""visit_type"": ""community_event"", ""start_time"": ""2025-05-13T10:00:00"", ""end_time"": ""2025-05-13T12:00:00"", ""expected_attendance"": 1467, ""key_people"": [""Person_8"", ""Person_10""]}]","{""total_distance_km"": 181.18, ""estimated_travel_time_mins"": 429, ""optimized_sequence"": [""Jadcherla"", ""Achampet""], ""fuel_cost_estimate"": 5565.23}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth"", ""women"", ""farmers""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 2, ""security_personnel"": 10, ""volunteers"": 22, ""budget"": 93371.95}","{""weather_risk"": ""high"", ""security_risk"": ""medium"", ""crowd_management_risk"": ""high"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_1,admin_1,2025-05-02 10:00:00,2025-05-10 15:00:00,Successfully completed with 85% attendance
dfecc250-5e4f-4187-8ead-cee1fd423170,PC11,Visit Plan - September 2025,2025-09-09,campaign,draft,high,"[{""ward"": ""Mahbubnagar"", ""village"": ""Village_7"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-09-09T11:00:00"", ""end_time"": ""2025-09-09T14:00:00"", ""expected_attendance"": 416, ""key_people"": [""Person_2"", ""Person_17"", ""Person_8""]}, {""ward"": ""Jadcherla"", ""village"": ""Village_2"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-09-09T12:00:00"", ""end_time"": ""2025-09-09T13:00:00"", ""expected_attendance"": 1546, ""key_people"": [""Person_9"", ""Person_2"", ""Person_14""]}]","{""total_distance_km"": 195.56, ""estimated_travel_time_mins"": 254, ""optimized_sequence"": [""Mahbubnagar"", ""Jadcherla""], ""fuel_cost_estimate"": 2573.53}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 4, ""security_personnel"": 13, ""volunteers"": 14, ""budget"": 144213.06}","{""weather_risk"": ""high"", ""security_risk"": ""medium"", ""crowd_management_risk"": ""low"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_3,,2025-08-16 10:00:00,2025-09-05 15:00:00,
1c695607-c4d9-4849-8a50-4645132a2407,PC11,Visit Plan - April 2025,2025-04-13,campaign,completed,high,"[{""ward"": ""Achampet"", ""village"": ""Village_8"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-04-13T14:00:00"", ""end_time"": ""2025-04-13T15:00:00"", ""expected_attendance"": 1020, ""key_people"": [""Person_19"", ""Person_14"", ""Person_17""]}, {""ward"": ""Kalwakurthy"", ""village"": ""Village_3"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-04-13T15:00:00"", ""end_time"": ""2025-04-13T17:00:00"", ""expected_attendance"": 388, ""key_people"": [""Person_10"", ""Person_14""]}, {""ward"": ""Kalwakurthy"", ""village"": ""Village_9"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-04-13T15:00:00"", ""end_time"": ""2025-04-13T16:00:00"", ""expected_attendance"": 1305, ""key_people"": [""Person_14"", ""Person_20""]}]","{""total_distance_km"": 164.65, ""estimated_travel_time_mins"": 348, ""optimized_sequence"": [""Achampet"", ""Kalwakurthy"", ""Kalwakurthy""], ""fuel_cost_estimate"": 7999.72}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth"", ""women""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 2, ""security_personnel"": 10, ""volunteers"": 10, ""budget"": 103109.35}","{""weather_risk"": ""low"", ""security_risk"": ""medium"", ""crowd_management_risk"": ""low"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_5,admin_2,2025-03-25 10:00:00,2025-04-09 15:00:00,Successfully completed with 84% attendance
4fd43643-7a19-4ec9-a0fd-7ff7d5ce666f,PC11,Visit Plan - June 2025,2025-06-27,crisis_response,completed,medium,"[{""ward"": ""Jadcherla"", ""village"": ""Village_10"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-06-27T11:00:00"", ""end_time"": ""2025-06-27T12:00:00"", ""expected_attendance"": 1865, ""key_people"": [""Person_5"", ""Person_17"", ""Person_9""]}, {""ward"": ""Wanaparthy"", ""village"": ""Village_7"", ""visit_type"": ""inspection"", ""start_time"": ""2025-06-27T15:00:00"", ""end_time"": ""2025-06-27T16:00:00"", ""expected_attendance"": 1668, ""key_people"": [""Person_7"", ""Person_20""]}]","{""total_distance_km"": 112.44, ""estimated_travel_time_mins"": 399, ""optimized_sequence"": [""Jadcherla"", ""Wanaparthy""], ""fuel_cost_estimate"": 5752.22}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth"", ""women"", ""farmers""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 4, ""security_personnel"": 9, ""volunteers"": 50, ""budget"": 153713.15}","{""weather_risk"": ""high"", ""security_risk"": ""medium"", ""crowd_management_risk"": ""low"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_4,admin_3,2025-06-11 10:00:00,2025-06-26 15:00:00,Successfully completed with 95% attendance
937bef1f-d8a6-4501-9596-b2c30249fa6b,PC11,Visit Plan - April 2025,2025-04-09,festival,completed,high,"[{""ward"": ""Mahbubnagar"", ""village"": ""Village_1"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-04-09T15:00:00"", ""end_time"": ""2025-04-09T18:00:00"", ""expected_attendance"": 1484, ""key_people"": [""Person_18"", ""Person_12"", ""Person_19""]}, {""ward"": ""Kollapur"", ""village"": ""Village_4"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-04-09T13:00:00"", ""end_time"": ""2025-04-09T16:00:00"", ""expected_attendance"": 676, ""key_people"": [""Person_13"", ""Person_12"", ""Person_8"", ""Person_19""]}, {""ward"": ""Wanaparthy"", ""village"": ""Village_5"", ""visit_type"": ""community_event"", ""start_time"": ""2025-04-09T13:00:00"", ""end_time"": ""2025-04-09T14:00:00"", ""expected_attendance"": 335, ""key_people"": [""Person_1"", ""Person_3"", ""Person_19"", ""Person_10""]}, {""ward"": ""Nagarkurnool"", ""village"": ""Village_8"", ""visit_type"": ""community_event"", ""start_time"": ""2025-04-09T15:00:00"", ""end_time"": ""2025-04-09T18:00:00"", ""expected_attendance"": 614, ""key_people"": [""Person_13"", ""Person_7"", ""Person_8"", ""Person_20""]}]","{""total_distance_km"": 99.74, ""estimated_travel_time_mins"": 294, ""optimized_sequence"": [""Mahbubnagar"", ""Kollapur"", ""Wanaparthy"", ""Nagarkurnool""], ""fuel_cost_estimate"": 6349.28}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth"", ""women"", ""farmers""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 3, ""security_personnel"": 13, ""volunteers"": 12, ""budget"": 115505.54}","{""weather_risk"": ""low"", ""security_risk"": ""medium"", ""crowd_management_risk"": ""medium"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_5,admin_3,2025-03-31 10:00:00,2025-04-07 15:00:00,Successfully completed with 81% attendance
a741f7b7-27e9-46ac-aab4-864443076b9e,PC11,Visit Plan - November 2025,2025-11-27,routine,draft,critical,"[{""ward"": ""Kollapur"", ""village"": ""Village_2"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-11-27T09:00:00"", ""end_time"": ""2025-11-27T10:00:00"", ""expected_attendance"": 841, ""key_people"": [""Person_16"", ""Person_19"", ""Person_19"", ""Person_4"", ""Person_4""]}, {""ward"": ""Mahbubnagar"", ""village"": ""Village_6"", ""visit_type"": ""community_event"", ""start_time"": ""2025-11-27T09:00:00"", ""end_time"": ""2025-11-27T11:00:00"", ""expected_attendance"": 1731, ""key_people"": [""Person_10"", ""Person_5"", ""Person_11"", ""Person_4""]}, {""ward"": ""Nagarkurnool"", ""village"": ""Village_8"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-11-27T14:00:00"", ""end_time"": ""2025-11-27T15:00:00"", ""expected_attendance"": 992, ""key_people"": [""Person_10"", ""Person_18"", ""Person_14""]}]","{""total_distance_km"": 177.42, ""estimated_travel_time_mins"": 441, ""optimized_sequence"": [""Kollapur"", ""Mahbubnagar"", ""Nagarkurnool""], ""fuel_cost_estimate"": 6682.03}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 3, ""security_personnel"": 6, ""volunteers"": 17, ""budget"": 51763.0}","{""weather_risk"": ""low"", ""security_risk"": ""medium"", ""crowd_management_risk"": ""medium"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_1,,2025-11-07 10:00:00,2025-11-21 15:00:00,
93bac1f8-efab-4760-a973-57e47a677f6a,PC11,Visit Plan - November 2025,2025-11-06,festival,cancelled,high,"[{""ward"": ""Kalwakurthy"", ""village"": ""Village_8"", ""visit_type"": ""community_event"", ""start_time"": ""2025-11-06T10:00:00"", ""end_time"": ""2025-11-06T12:00:00"", ""expected_attendance"": 1371, ""key_people"": [""Person_8"", ""Person_1""]}, {""ward"": ""Jadcherla"", ""village"": ""Village_3"", ""visit_type"": ""inspection"", ""start_time"": ""2025-11-06T16:00:00"", ""end_time"": ""2025-11-06T17:00:00"", ""expected_attendance"": 1388, ""key_people"": [""Person_5"", ""Person_10"", ""Person_15"", ""Person_9"", ""Person_3""]}]","{""total_distance_km"": 184.53, ""estimated_travel_time_mins"": 298, ""optimized_sequence"": [""Kalwakurthy"", ""Jadcherla""], ""fuel_cost_estimate"": 3296.15}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth"", ""women""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 4, ""security_personnel"": 11, ""volunteers"": 28, ""budget"": 198107.56}","{""weather_risk"": ""medium"", ""security_risk"": ""low"", ""crowd_management_risk"": ""high"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_5,,2025-10-28 10:00:00,2025-11-04 15:00:00,
