milestone_id,promise_id,constituency_id,milestone_name,milestone_description,milestone_order,target_date,actual_date,status,completion_percentage,deliverables,responsible_team,budget_allocated,budget_spent,challenges,verification_status,verified_by,verification_date,photos,documents,notes,created_at,updated_at
48c6fba1-a0f6-4c9a-ae39-a4d68cda563e,67d876b7-af0a-44ff-91f1-6ccb2c595e6b,PC09,inauguration,Milestone for promise in Hyderabad,6,2025-07-22,2025-02-14,completed,88,"[""Deliverable 1"", ""Deliverable 2""]",Team 5,1428243.48,806631.33,"[""Challenge 1"", ""Challenge 2""]",pending,verifier_5,2025-02-14,"[""photo_742f4607-b078-46e9-bca8-e5fe73b3ef47.jpg"", ""photo_d211701d-e1ee-494d-ac32-5e3d7e1c3fd3.jpg"", ""photo_c3d6a212-4666-45d5-8cf1-b1ff94f334ac.jpg"", ""photo_b8537860-1c34-4e0c-9e41-e2f63efa3e3b.jpg"", ""photo_3696ec0c-a08f-4ea3-bb0d-6e3039cecdc8.jpg"", ""photo_8a55f19c-90b0-4d0f-885d-448a3459e16a.jpg""]","[""doc_9077585e-cc7a-4b6c-ad4a-a91fbe2b9b05.pdf"", ""doc_ced1778a-d659-4699-8b15-1b4d489020f4.pdf""]",Milestone tracking notes for Hyderabad,2025-12-05 12:30:12.175826,2025-12-05 12:30:12.175826
d88c2774-2399-477b-853b-125e1f109a0b,c381a1a7-156b-487d-b2af-cec956257487,PC09,planning_completed,Milestone for promise in Hyderabad,6,2025-07-31,,in_progress,60,"[""Deliverable 1"", ""Deliverable 2""]",Team 1,588249.78,315720.69,"[""Challenge 1""]",not_required,,,"[""photo_465697a4-9fcf-43b1-90f1-66459328f3a0.jpg"", ""photo_674569cd-c1fb-4c9e-a604-29a21544060d.jpg"", ""photo_4ee53f75-c08c-424b-9399-aedbac04ca1e.jpg""]","[""doc_80201b0d-a669-41d0-b1ec-f71f194b7804.pdf"", ""doc_9eb92acc-c48c-49b4-ab41-beafc3cb6d20.pdf""]",Milestone tracking notes for Hyderabad,2025-12-05 12:30:12.175847,2025-12-05 12:30:12.175847
9742744a-b04c-4a4c-9ed3-a2459deb5eae,10d30287-f30b-4359-84b2-76f9f830c21d,PC09,phase_1_completed,Milestone for promise in Hyderabad,2,2025-11-07,,delayed,95,"[""Deliverable 1"", ""Deliverable 2""]",Team 1,695491.25,0.0,[],pending,,,"[""photo_7cd853aa-6350-43d7-8c5e-1dc9bf0f7a1d.jpg"", ""photo_3db58cf1-a596-42c0-bf21-510f0a651986.jpg""]","[""doc_d8ffc5f7-df93-47a3-9f62-e0123f451f69.pdf"", ""doc_4db15b00-73b9-494d-9b75-f0ac423d408b.pdf""]",Milestone tracking notes for Hyderabad,2025-12-05 12:30:12.175865,2025-12-05 12:30:12.175866
ccfd68c6-f55f-404c-8f95-1f87964579be,419593e7-f29d-4320-8052-2efc17fa547d,PC09,final_completion,Milestone for promise in Hyderabad,1,2025-05-29,,in_progress,4,"[""Deliverable 1"", ""Deliverable 2""]",Team 5,1098616.72,1133963.1,"[""Challenge 1"", ""Challenge 2""]",verified,,,"[""photo_0a6bab9c-9f33-4d0b-bf8d-e7ef2ebe5170.jpg"", ""photo_0ca32985-67bd-4348-a92f-7c1da8c9cc56.jpg""]",[],Milestone tracking notes for Hyderabad,2025-12-05 12:30:12.175881,2025-12-05 12:30:12.175881
3aced7fc-2518-48f4-bc78-a5ce3c9faf04,0fdab6f0-be3d-4025-841f-8aef36bf0879,PC09,work_started,Milestone for promise in Hyderabad,4,2025-05-06,2025-12-09,completed,50,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4""]",Team 5,187467.06,2673732.83,"[""Challenge 1"", ""Challenge 2""]",pending,verifier_1,2025-12-09,"[""photo_9859ca99-d75a-46a3-a552-dce143894cb8.jpg""]","[""doc_7117ed2d-01e7-4981-9426-818d2eb43e83.pdf"", ""doc_e2ec2a0a-b480-4921-84a0-193c3299988d.pdf"", ""doc_d5857d57-6a35-4795-a1df-7e128911cf1b.pdf""]",Milestone tracking notes for Hyderabad,2025-12-05 12:30:12.175902,2025-12-05 12:30:12.175902
2a48c448-e95b-40e4-ac23-c7ea3092ec59,3be890d0-a50b-4488-bdaa-75ddc07174b1,PC09,final_completion,Milestone for promise in Hyderabad,5,2025-11-18,2025-12-18,completed,13,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4"", ""Deliverable 5""]",Team 5,3144508.81,1887647.26,[],pending,verifier_3,2025-12-18,"[""photo_45b17b64-bf64-47ca-abcb-48b8fd7614ee.jpg"", ""photo_9ff3ea9d-f78e-434f-ad68-ae25a5b2c5c3.jpg"", ""photo_0babc3a0-5bce-4c69-8241-3a72a0332dce.jpg"", ""photo_50b1afbe-8ddd-44a2-9472-128bfe7f96b4.jpg"", ""photo_e70cf5c4-82f3-48e7-8a7e-8fd869ce93b1.jpg"", ""photo_fa228389-a392-46c2-9795-f266e642e381.jpg""]",[],Milestone tracking notes for Hyderabad,2025-12-05 12:30:12.175926,2025-12-05 12:30:12.175927
9bdc16c4-2e02-45b0-8de2-94f3dc828f42,918163bd-0074-47ab-9d00-c87a570275f5,PC10,phase_1_completed,Milestone for promise in Chevella,4,2025-02-24,,pending,0,"[""Deliverable 1"", ""Deliverable 2""]",Team 1,922497.41,0.0,"[""Challenge 1"", ""Challenge 2"", ""Challenge 3""]",not_required,,,"[""photo_481f7448-7ef8-48a3-b539-6b33aabfd87a.jpg""]","[""doc_3ef8f901-2a53-43e1-9d9d-12a1cd95e945.pdf"", ""doc_1079d5c1-f9b1-4413-91ea-21293c0706be.pdf"", ""doc_b77d09ab-b257-46b2-a1ee-7ba432f15ba4.pdf"", ""doc_1e7d04b3-4f39-4286-9a6c-253a9f9f3829.pdf""]",Milestone tracking notes for Chevella,2025-12-05 12:30:12.175948,2025-12-05 12:30:12.175948
0739817a-3ede-4160-9f63-6b1dc10c9247,3014ae63-f40f-40b2-addd-abed8e7d3235,PC10,phase_2_completed,Milestone for promise in Chevella,1,2025-10-10,2025-04-18,completed,42,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4""]",Team 4,4286525.18,1277306.95,[],verified,verifier_2,2025-04-18,"[""photo_4713ce30-cd01-4582-9d8f-de89d9d592f6.jpg""]","[""doc_cdabe053-e4a4-4c5f-80b9-961c5261e736.pdf""]",Milestone tracking notes for Chevella,2025-12-05 12:30:12.175965,2025-12-05 12:30:12.175965
feaad293-9095-4468-9eef-66a05cf4d83c,0b50a694-c4dd-47ec-adca-eb17fb51fc14,PC10,planning_completed,Milestone for promise in Chevella,5,2025-03-02,,pending,0,"[""Deliverable 1"", ""Deliverable 2""]",Team 1,4285737.33,0.0,[],pending,,,"[""photo_6854b2a2-7d85-4685-a2fc-4317e5e46d02.jpg"", ""photo_fd3ace37-ad98-4ddb-8332-f745a1fb58e0.jpg"", ""photo_e446b00b-22b8-464f-9a49-932f330d633f.jpg"", ""photo_5bc460db-5d85-4f93-9b25-81ea5ea33a26.jpg""]","[""doc_bbee1d47-0857-48fd-afba-cbfbfd2f37f9.pdf""]",Milestone tracking notes for Chevella,2025-12-05 12:30:12.175985,2025-12-05 12:30:12.175986
1ffc1df0-0be3-47fd-af3f-fc35b9949b9b,186d32a4-4342-47ad-bdbf-fce38dc49a27,PC10,budget_approved,Milestone for promise in Chevella,7,2025-04-02,,in_progress,85,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",Team 4,2598123.59,2875017.61,"[""Challenge 1"", ""Challenge 2"", ""Challenge 3""]",not_required,,,[],"[""doc_f04c07d0-ffec-4cd0-a0d0-6169389f8bc0.pdf"", ""doc_bc961c9f-261b-4724-aeac-9930c4893f3d.pdf"", ""doc_0ca5cf0b-72b7-4937-8e3c-aa3746b52eba.pdf""]",Milestone tracking notes for Chevella,2025-12-05 12:30:12.176003,2025-12-05 12:30:12.176004
f4597022-2260-4f00-872d-18d719a5dbfa,31123649-a3b0-46d1-b8c2-4a640b82e524,PC10,phase_2_completed,Milestone for promise in Chevella,3,2025-09-11,,in_progress,74,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4""]",Team 2,3651272.11,2014983.49,[],verified,,,"[""photo_cc31273d-44db-4ef1-94a2-d4daec73f953.jpg"", ""photo_fb186232-6449-4550-85d1-495b4dae9453.jpg""]","[""doc_50ec30a7-7d0d-4d7c-abca-be2004e65b33.pdf"", ""doc_6641e9d6-5903-4149-aa3f-8685ca4a4439.pdf"", ""doc_45fab8b4-a8ac-4755-97e5-20f7d08f1c42.pdf""]",Milestone tracking notes for Chevella,2025-12-05 12:30:12.176025,2025-12-05 12:30:12.176025
2da10cef-f45a-4530-976b-bcb9751e34b6,9487c96f-199e-4903-8678-014bb4291d21,PC10,final_completion,Milestone for promise in Chevella,7,2025-08-10,,delayed,14,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",Team 1,899911.74,0.0,[],verified,,,"[""photo_d2b8a9a8-2289-4589-b9b0-306a6d8179d8.jpg"", ""photo_e2b9df91-cea3-4824-ac37-f96aacd8886c.jpg"", ""photo_124fb3d1-c6d4-4e89-98a1-ea55cdb9d168.jpg"", ""photo_2c5e16ab-0279-495d-a933-71f6d3942048.jpg"", ""photo_1863da78-23bc-4c52-9b51-a106575531a8.jpg""]","[""doc_edff5cee-97a8-446e-b022-144b3c10adc3.pdf"", ""doc_3c186c72-bccd-493e-8519-1aad6f2c5db7.pdf"", ""doc_d1f0dad6-c877-434d-a5c7-04fe6152b687.pdf"", ""doc_59fb5dc1-236f-4726-8fcb-b6cae947600f.pdf""]",Milestone tracking notes for Chevella,2025-12-05 12:30:12.176054,2025-12-05 12:30:12.176054
33c49031-b8e1-40a7-854e-eb359d59de38,7c5fab7e-e09d-4c90-bf33-3e7114fb599b,PC10,inauguration,Milestone for promise in Chevella,4,2025-10-30,,pending,0,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4"", ""Deliverable 5""]",Team 1,3218532.93,0.0,[],not_required,,,"[""photo_6b6f7d4f-77c8-4393-a410-e34476edaeba.jpg"", ""photo_3705f544-7c38-4270-931d-52bd6fc360e5.jpg"", ""photo_23427693-bde7-4728-af58-934d2c5b145d.jpg""]","[""doc_dfc166bd-2f70-4d36-95c8-6ba44c0b4346.pdf""]",Milestone tracking notes for Chevella,2025-12-05 12:30:12.176073,2025-12-05 12:30:12.176073
2251942f-7820-44e0-b5ed-704975a6e681,f4e2eba2-2508-4288-974c-cd8f3249717d,PC10,final_completion,Milestone for promise in Chevella,3,2025-08-02,,in_progress,12,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4"", ""Deliverable 5""]",Team 4,3484195.69,336388.09,"[""Challenge 1"", ""Challenge 2"", ""Challenge 3""]",verified,,,"[""photo_c39b6ea1-dc9a-451f-bbbf-306406aae101.jpg"", ""photo_6f24fa25-cfde-4e85-9191-017a17b5930f.jpg"", ""photo_6d2ac34b-9feb-4d66-80f3-b6a78f48c5da.jpg"", ""photo_c2bfc697-c36c-46f5-915a-f9b71d90820f.jpg"", ""photo_de2b5fee-1289-45de-8b20-0568ca8cd86b.jpg"", ""photo_96aa0eaf-f351-473e-a1df-f7b150758217.jpg"", ""photo_92ee4d62-4118-48f3-aae0-335a7fbb6c8d.jpg""]","[""doc_d3ee0fde-0434-49ba-965b-2da324ed88c6.pdf"", ""doc_71240b65-6a51-4a3d-b388-42bb2c7c78ef.pdf""]",Milestone tracking notes for Chevella,2025-12-05 12:30:12.176103,2025-12-05 12:30:12.176103
5a5340cf-6edd-4797-a064-65350195d466,69450f55-8fda-4b12-9a72-442e5e3ca34f,PC10,inauguration,Milestone for promise in Chevella,4,2025-02-26,,pending,0,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4"", ""Deliverable 5""]",Team 3,3002925.01,0.0,[],not_required,,,"[""photo_96774ed8-4bd0-492d-b4f6-88fa4102c1c7.jpg"", ""photo_d1e8c28f-62d3-4f94-b9c0-765b458dc28f.jpg"", ""photo_171d6be7-3c7e-42fb-b979-01daa53cd644.jpg"", ""photo_06278c08-012e-489b-9b9e-de325fe581f7.jpg"", ""photo_85593aad-7a33-41fd-ae32-c41d1867492e.jpg"", ""photo_b4fdf9e8-eeb9-451d-a164-fb162d0c8621.jpg"", ""photo_ab0ebc8f-6a41-4bf5-a2cf-3844b2cb2828.jpg"", ""photo_c561d1c9-0f1f-48e1-a2b1-35bd4240c5b5.jpg""]","[""doc_80a9e4c9-36c3-4e56-8673-b8c0e7cb6ee1.pdf""]",Milestone tracking notes for Chevella,2025-12-05 12:30:12.176131,2025-12-05 12:30:12.176131
de259f26-f6bb-4a15-bd43-26820694ba65,1ad2f99c-24a1-44fd-925e-86c840140299,PC10,phase_1_completed,Milestone for promise in Chevella,4,2025-02-04,,delayed,58,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4""]",Team 2,655275.62,0.0,"[""Challenge 1"", ""Challenge 2""]",pending,,,"[""photo_bc9530e1-36d5-421b-828f-4c779d8d75f8.jpg"", ""photo_47be365a-261f-42b8-8791-49a2d2030a0c.jpg"", ""photo_fcef9a24-06ed-4f07-8447-385256fec627.jpg"", ""photo_3c27bb31-0928-411a-8361-f400bd9cedb3.jpg"", ""photo_34ae85d8-627d-4b6e-a5f0-aba0ef6f1a8c.jpg"", ""photo_8859c43b-8cb3-435c-97cc-6b1c4b3fa402.jpg"", ""photo_bc8ebee4-af7a-4e12-b89e-347b0ab038f5.jpg""]","[""doc_451b5121-5c53-431e-8f98-0664ca07a50d.pdf"", ""doc_50c2c8e7-bbd1-4e94-a701-f3dbe5930cc6.pdf"", ""doc_d287c79e-1805-4ab8-a7e5-53e532e8b9ac.pdf""]",Milestone tracking notes for Chevella,2025-12-05 12:30:12.176163,2025-12-05 12:30:12.176163
5412656f-e3a9-45b5-a3f4-bc141421b538,3917ca2e-4df7-4f6a-825c-314a80ff1db4,PC10,phase_2_completed,Milestone for promise in Chevella,1,2025-10-27,,delayed,24,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4""]",Team 1,1982482.93,0.0,"[""Challenge 1"", ""Challenge 2""]",pending,,,"[""photo_b724bce0-5525-4039-8411-e69ffe487c93.jpg"", ""photo_51bbc17c-e165-442a-9a56-b89d4214c4d7.jpg"", ""photo_89fb6240-a52e-4687-a6bc-bed7101d1ecd.jpg"", ""photo_bbb37929-41ad-4369-a8db-1c070c18b1c8.jpg"", ""photo_9457c2a6-fb50-43c8-8776-f25f61a53114.jpg"", ""photo_9de7b17f-9fd5-4b9b-aaf6-593dc9440f6d.jpg""]","[""doc_7efa02a9-1d67-4368-9ccd-8cbc2816bb12.pdf"", ""doc_b9027eeb-6642-495a-8b5c-2e9798b53752.pdf"", ""doc_4fcd5177-322e-41d3-866a-4b970217b534.pdf""]",Milestone tracking notes for Chevella,2025-12-05 12:30:12.176192,2025-12-05 12:30:12.176192
015a91a0-a4d0-4c99-91af-a5167c313450,c6fa6b0b-d656-4ff6-a6b6-8feb0ea98c0d,PC10,budget_approved,Milestone for promise in Chevella,5,2025-12-05,,pending,0,"[""Deliverable 1"", ""Deliverable 2""]",Team 5,4384655.87,0.0,[],pending,,,"[""photo_543b9976-aad2-463c-97c9-a370bcbcf2ec.jpg"", ""photo_7cedc335-304e-47e1-80ff-0f576b0ee9ff.jpg"", ""photo_ea08fe23-a03e-46a1-891f-2ccd4bc9f9fe.jpg"", ""photo_affed59b-4089-4bf8-9ff4-33d8dda0ac4b.jpg"", ""photo_da5701ef-b8fa-4bc7-a766-18b0f5b5c534.jpg"", ""photo_0af6eb37-f0eb-4fac-bbf6-137cef4debc3.jpg"", ""photo_e3860b02-1f42-4fda-94e6-ab8d89d847d6.jpg"", ""photo_de5831d0-7218-4ac5-8a0d-eb11c9b2bd32.jpg""]","[""doc_b0844d67-7490-432f-b220-31b70a54a73f.pdf""]",Milestone tracking notes for Chevella,2025-12-05 12:30:12.176220,2025-12-05 12:30:12.176220
ce9a30c5-efb0-49aa-982e-b98acd6a20aa,d5a41579-38a9-4226-b35f-4019d4edf7a1,PC10,final_completion,Milestone for promise in Chevella,2,2025-06-05,,pending,0,"[""Deliverable 1"", ""Deliverable 2""]",Team 2,1544006.8,0.0,[],pending,,,"[""photo_524d10b1-81dc-433d-8e85-07ae870c2d1f.jpg"", ""photo_2d4d18bb-e6c3-4138-bf84-f9fa23fad5b6.jpg"", ""photo_aca388da-8d74-4d79-9202-752e1b1792fb.jpg"", ""photo_715ad24e-6712-4248-ba7b-4898568e7bee.jpg""]","[""doc_3fcc1c36-5b31-448e-b9a0-fe382bc1d98f.pdf"", ""doc_8732a8fb-627d-49a9-954d-0c3dfa43b776.pdf"", ""doc_b819cff9-f0b5-421c-89a0-fa80ffc839c9.pdf""]",Milestone tracking notes for Chevella,2025-12-05 12:30:12.176245,2025-12-05 12:30:12.176245
fef4f9bb-3761-42b5-8b4a-852f4b5543ae,339205ac-78c7-4684-8dba-2ab00ced3c10,PC10,final_completion,Milestone for promise in Chevella,7,2025-06-13,,delayed,1,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4""]",Team 5,4574450.31,0.0,[],verified,,,[],"[""doc_131d4035-b329-4af9-b13c-e6be8a917240.pdf"", ""doc_a7cddfab-ac83-43e4-9bf6-b0f31adfbac0.pdf"", ""doc_009861c8-fa20-43ef-aa72-64e7361c8c7a.pdf"", ""doc_f55e30cf-33e8-4eba-a4b4-32622d888bf0.pdf""]",Milestone tracking notes for Chevella,2025-12-05 12:30:12.176264,2025-12-05 12:30:12.176264
13e7d71f-cb22-4ea4-8f02-899cd838a66b,08d96eb7-7c72-4ad0-a57e-385ed20532b0,PC10,planning_completed,Milestone for promise in Chevella,5,2025-12-28,,pending,0,"[""Deliverable 1"", ""Deliverable 2""]",Team 2,3234559.24,0.0,[],verified,,,"[""photo_3b153186-6a53-41f0-bef7-6d23cfbb5e61.jpg"", ""photo_ef5aa3dc-5cc6-48d9-91f0-23851d2e6d42.jpg""]","[""doc_418d1946-3224-4d00-9c62-0a14e4136bd4.pdf""]",Milestone tracking notes for Chevella,2025-12-05 12:30:12.176281,2025-12-05 12:30:12.176281
81bc36c3-5799-45d0-acf0-bca968cd4291,32852f60-516d-4ea1-b3ec-4df99530477b,PC10,phase_1_completed,Milestone for promise in Chevella,2,2025-08-04,,pending,0,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4""]",Team 4,2282199.35,0.0,[],pending,,,[],"[""doc_05ded4e8-6d89-4bde-84ce-fe6427f43a75.pdf"", ""doc_d3f28096-ebb2-4dc3-be9b-f8cc28feea39.pdf""]",Milestone tracking notes for Chevella,2025-12-05 12:30:12.176296,2025-12-05 12:30:12.176297
51029e1f-cdb3-4c30-a9b5-eb32cfca8e56,4a28c122-fe61-4d06-b60f-eb650498eac0,PC10,work_started,Milestone for promise in Chevella,7,2025-01-31,,delayed,58,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4"", ""Deliverable 5""]",Team 1,4944840.68,0.0,"[""Challenge 1"", ""Challenge 2"", ""Challenge 3""]",not_required,,,"[""photo_ad1ef026-822a-49ef-a243-2ddc996b97df.jpg"", ""photo_1b856607-8d94-45f8-a6e4-1122f1fe6590.jpg"", ""photo_f318e66b-e948-4f04-878d-41ab3d0ff17a.jpg"", ""photo_490abbf1-110d-4129-81ec-d9ee18db5430.jpg"", ""photo_70c2ce49-320e-4d89-8e22-305606c4afe7.jpg"", ""photo_17aa22f0-af94-4f89-a24b-5338c8c5de08.jpg""]","[""doc_82e76ff8-8891-484d-8664-d3d9013eaef5.pdf"", ""doc_a5d22582-c246-4e39-816e-a35a22282de3.pdf"", ""doc_c1785cad-7fe5-4db5-b874-f4bd0c5d125c.pdf""]",Milestone tracking notes for Chevella,2025-12-05 12:30:12.176326,2025-12-05 12:30:12.176326
3e5633a1-9c59-44b3-90b5-db3758310441,d512d142-aa3a-43c5-8014-e66913435da0,PC10,budget_approved,Milestone for promise in Chevella,3,2025-02-04,,delayed,83,"[""Deliverable 1"", ""Deliverable 2""]",Team 2,307992.96,0.0,[],not_required,,,"[""photo_6f3db673-cf38-47d9-bed3-784079989271.jpg"", ""photo_27f0a5f4-56a9-441d-821b-c9fb979d1c25.jpg"", ""photo_83877ca6-d27b-4b5a-8379-89f9d368b82d.jpg"", ""photo_432e717b-2b98-4780-91bb-be55e2aed9e7.jpg"", ""photo_64988535-b9a5-4f47-a19a-5301b970717f.jpg"", ""photo_6fa0c422-d877-46ae-99d1-fa3de89b59ae.jpg"", ""photo_72c41027-043e-4da1-a2bb-caa2159207ea.jpg"", ""photo_ebaa24c6-27fd-47d7-b513-6f081cefa641.jpg""]","[""doc_d08373e3-0e4e-4290-a620-ffa15783d912.pdf"", ""doc_b2fa2882-b6ce-4d95-aae7-aca5ac787069.pdf""]",Milestone tracking notes for Chevella,2025-12-05 12:30:12.176357,2025-12-05 12:30:12.176357
c1eb1f8f-b36e-45a8-9757-0713be6184f1,73a5a959-595b-4bd3-96aa-ec24144aab9b,PC11,phase_2_completed,Milestone for promise in Mahbubnagar,5,2025-03-10,,in_progress,10,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",Team 2,1305904.62,1906354.86,[],not_required,,,[],[],Milestone tracking notes for Mahbubnagar,2025-12-05 12:30:12.176369,2025-12-05 12:30:12.176369
e335602d-34b5-4c6f-82fe-33c5e678806f,7da84eed-fefe-45e9-9642-dd74c741daa6,PC11,phase_2_completed,Milestone for promise in Mahbubnagar,4,2025-12-07,,pending,0,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4""]",Team 2,4685954.54,0.0,"[""Challenge 1""]",not_required,,,"[""photo_774e585d-07d6-4a5a-a320-8ecb0882e718.jpg"", ""photo_36b31c53-5707-476f-b7d1-51d28213700c.jpg"", ""photo_283448a3-47dc-48be-b97c-7b98146b57d3.jpg"", ""photo_03652fa5-5ae1-427b-b8e5-889250e00e17.jpg""]",[],Milestone tracking notes for Mahbubnagar,2025-12-05 12:30:12.176389,2025-12-05 12:30:12.176389
a4a9c4bd-bbfe-4d6e-8a83-0287d81a7604,47176985-c30e-40ab-afc5-e476497f0b15,PC11,budget_approved,Milestone for promise in Mahbubnagar,5,2025-12-25,,delayed,73,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4""]",Team 1,1635575.84,0.0,[],verified,,,"[""photo_2907f529-4887-44a1-9f01-88499d9e9349.jpg"", ""photo_42d0da16-7b75-489f-a5b0-b53b5ecec293.jpg"", ""photo_c9c4821b-f2b0-4eca-a89d-04dcfea498b2.jpg"", ""photo_2d42931a-9230-44a6-81b1-32c6edb7feb9.jpg""]",[],Milestone tracking notes for Mahbubnagar,2025-12-05 12:30:12.176408,2025-12-05 12:30:12.176408
f0e29f4e-d6f2-440a-a32c-d3e3dccda00c,17049b5e-f980-4fa4-a5cb-22149b9f9e39,PC11,budget_approved,Milestone for promise in Mahbubnagar,7,2025-05-30,,pending,0,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4"", ""Deliverable 5""]",Team 4,4537724.56,0.0,"[""Challenge 1""]",pending,,,"[""photo_75499cec-82bd-4d54-898a-4c8de949fb3b.jpg"", ""photo_7afc25b9-0e12-488f-91d5-2731cf6415ef.jpg"", ""photo_a8eb1da3-3761-4b4e-9e94-51a8ec20fd47.jpg"", ""photo_cfc2adcf-b9c8-4cf4-ac08-efb6ae2ddca2.jpg"", ""photo_0166c52c-4709-46cf-a04d-e62dd8362da6.jpg""]","[""doc_eebe113a-cd48-44e5-b083-d6342b850771.pdf"", ""doc_0b775d02-334a-4d7f-a33a-813faddd0c3e.pdf""]",Milestone tracking notes for Mahbubnagar,2025-12-05 12:30:12.176433,2025-12-05 12:30:12.176433
82f155bc-99c8-48ee-81d8-43177d7d10e4,65b404f7-52ce-4ca5-9743-4299e8d8f99a,PC11,planning_completed,Milestone for promise in Mahbubnagar,4,2025-06-04,,pending,0,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4"", ""Deliverable 5""]",Team 4,2442309.44,0.0,[],pending,,,"[""photo_69bca304-0c97-4137-85c9-37ab7fd580ac.jpg"", ""photo_b58ebdcd-b755-4657-82e7-bda329b85799.jpg"", ""photo_d3c46ca4-505e-45ad-8baa-bfec1777da42.jpg"", ""photo_8609cb93-afa1-44ac-a285-9e475748235e.jpg""]","[""doc_a5516913-b994-442c-8248-e04e9fcecef2.pdf"", ""doc_3c45fd50-e9b3-4df3-ab98-4b3281dd6167.pdf"", ""doc_4df7b908-bdb4-44d6-9a54-e6c6f791429a.pdf""]",Milestone tracking notes for Mahbubnagar,2025-12-05 12:30:12.176458,2025-12-05 12:30:12.176458
133cb803-411c-4294-9dfc-922e18aa7a78,24a26760-77ec-4fee-ab11-6f7b3777ad13,PC11,phase_1_completed,Milestone for promise in Mahbubnagar,6,2025-03-18,,in_progress,66,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4"", ""Deliverable 5""]",Team 5,3314193.45,2558198.28,[],not_required,,,"[""photo_e92467b4-83d9-4941-a675-446c944b77e4.jpg"", ""photo_02464e59-8e52-48a5-9296-060fe2b26181.jpg"", ""photo_09d9638e-6555-45b8-aa5d-025b09080ce5.jpg""]","[""doc_a48b1d02-98bb-4ee4-b6c4-9bf2b40bde86.pdf"", ""doc_2172c51d-4f9f-4509-9171-3ff3a122f0e2.pdf""]",Milestone tracking notes for Mahbubnagar,2025-12-05 12:30:12.176480,2025-12-05 12:30:12.176480
e648cb64-416f-4631-8643-e79e8edbb0af,9add887a-9448-4549-9b34-6d3d04275ce4,PC11,phase_2_completed,Milestone for promise in Mahbubnagar,7,2025-10-11,,in_progress,16,"[""Deliverable 1"", ""Deliverable 2""]",Team 4,4038843.58,2181358.29,"[""Challenge 1"", ""Challenge 2""]",not_required,,,"[""photo_76aae40f-857a-49bd-ad4e-5909bc411f8f.jpg"", ""photo_db8e5806-0e6f-4a8a-8b82-38a81d42c1e9.jpg"", ""photo_3c919055-eb53-4c8c-86ad-2d1bed012970.jpg"", ""photo_e531366f-9c70-489a-954b-e1a4309cf54f.jpg"", ""photo_4456a314-c681-4562-847e-92ecba1c1c64.jpg"", ""photo_0e5be18b-01bc-48a3-9487-99cfa0fb49b0.jpg"", ""photo_96daedd8-084d-445a-9cac-3c6327fb4ecd.jpg"", ""photo_2b853f47-0ce1-40a0-8028-cc148a963c36.jpg""]","[""doc_b5409c84-3c1d-410e-b37a-a394530e1217.pdf""]",Milestone tracking notes for Mahbubnagar,2025-12-05 12:30:12.176509,2025-12-05 12:30:12.176509
